sample_id,SLOT_MAIN_LENGTH,SLOT_MAIN_HEIGHT,PATCH_BRICK_1_SIDE_MARGIN,PATCH_BRICK_1_TOP_MARGIN,PATCH_BRICK_3_BOTTOM_MARGIN,PATCH_BRICK_2_HEIGHT_MARGIN,PATCH_BRICK_4_MARGIN,UPPER_CORNER_NOTCH_1_K1,UPPER_CORNER_NOTCH_1_K2,UPPER_CORNER_EAR_1_K1,UPPER_CORNER_EAR_1_K2,LOWER_CORNER_NOTCH_1_K1,LOWER_CORNER_NOTCH_1_K2,LOWER_CORNER_EAR_1_K1,LOWER_CORNER_EAR_1_K2,LOWER_CORNER_EAR_2_K1,LOWER_CORNER_EAR_2_K2,BRANCH_UP_1_K,BRANCH_UP_1_K2,BRANCH_UP_1_K3,BRANCH_DOWN_1_K,BRANCH_DOWN_1_K2,BRANCH_DOWN_1_K3,geometry_valid,geometry_error,final_conductor_components,allowed_bottom_y_mm,bottom_contact_pairs,non_bottom_intersection,non_bottom_intersection_pairs,non_bottom_crossing_pairs,non_bottom_overlapping_pairs,non_bottom_touching_pairs,non_bottom_intersection_details,intersection_check_completed,intersection_check_error,doe_rejection_reason,doe_eligible,doe_source
10,51.956574408616866,1.9366332955658436,5.8892099635675548,2.5186591950803994,2.0254507146775724,15.030911557842046,4.0989709790796045,0.70492235291749239,0.011138483881950378,0.86700818967074156,0.78693263418972492,0.52928235102444887,0.72442533168941736,0.21530117373913527,0.46737214736640453,0.5450613209977746,0.77128671389073133,0.91450230218470097,0.92905200552195311,0.85783607233315706,0.79889529198408127,0.00059338472783565521,0.099779698997735977,False,ValueError: producer reported invalid exported polygon(s): Slot,,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22.06, 0 22.06), (0 22.06, -0.5 22.06))""}}",True,,ValueError: producer reported invalid exported polygon(s): Slot,False,sobol
11,53.715321966819467,2.0666970243677496,6.1480107016861441,2.6620599847845736,1.9806879423558712,14.734918872825801,3.8167496502399443,0.21752870455384254,0.82641096692532301,0.31969436351209879,0.034145892597734928,0.4834806052967906,0.44182589743286371,0.98340378142893314,0.70841003395617008,0.075033861212432384,0.31095793563872576,0.39775839820504189,0.050736791454255581,0.38846605736762285,0.062899560667574406,0.56117212027311325,0.57970608863979578,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.86, 0 21.86), (0 21.86, -0.5 21.86))""}}",True,,,True,sobol
12,53.027076564822345,1.9219740411266684,6.1956244859844452,2.6258863625116646,1.9710579203441738,14.520121678244323,4.0401311203837391,0.58239275682717562,0.21580208092927933,0.58449225593358278,0.90994188468903303,0.25480381026864052,0.51668746862560511,0.59192408248782158,0.61569225415587425,0.14795608632266521,0.42277714889496565,0.300437917932868,0.83217151463031769,0.66324073169380426,0.51991591695696115,0.81967630703002214,0.18380105309188366,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.93, 0 21.93), (0 21.93, -0.5 21.93))""}}",True,,,True,sobol
13,52.634650268405679,2.0809472598135472,5.8427773525938385,2.4817393076792356,2.0227543102577328,15.712581926956773,3.8691418122500179,0.089073989540338516,0.90003381203860044,0.099640495143830776,0.16101552546024323,0.74024559743702412,0.29757413361221552,0.35678039956837893,0.37258807569742203,0.73968863114714622,0.90165544766932726,0.76231121271848679,0.20365127548575401,0.066948109306395054,0.34972362220287323,0.36853532772511244,0.63624776434153318,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.97, 0 21.97), (0 21.97, -0.5 21.97))""}}",True,,,True,sobol
14,50.497025217302138,1.9716748779639601,6.0698280852288011,2.724591344017536,2.0584850724786521,15.318163672462106,4.1555927716195589,0.47350634727627039,0.68418979272246361,0.44250878039747477,0.47652281727641821,0.76734580658376217,0.77445741277188063,0.84861554019153118,0.20325904339551926,0.28181961365044117,0.70668331906199455,0.24644081387668848,0.47884565591812134,0.89561323821544647,0.90512680541723967,0.20105601102113724,0.37612426094710827,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22.19, 0 22.19), (0 22.19, -0.5 22.19))""}}",True,,,True,sobol
15,55.154304582905027,2.0250086419284345,5.9679877264425159,2.5760033241286875,1.9101806756108999,14.822941153775901,3.9351285252720118,0.98018710315227509,0.49391725566238165,0.98991415929049253,0.71955525502562523,0.22184231877326965,0.055338355712592602,0.085502496920526028,0.96470878645777702,0.8148362785577774,0.242199482396245,0.69081228878349066,0.60838205739855766,0.36595625430345535,0.2310816366225481,0.73813549242913723,0.92830051016062498,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.87, 0 21.87), (0 21.87, -0.5 21.87))""}}",True,,,True,sobol
16,55.064930260274565,1.9655891893431543,6.2986025853082541,2.6385771444998682,2.0432449340820313,15.69298959011212,3.8900134772062303,0.44032250810414553,0.27244557812809944,0.41155881434679031,0.71536685712635517,0.3433552086353302,0.6836854899302125,0.15571160241961479,0.064226819202303886,0.22116505354642868,0.0086204754188656807,0.90140380244702101,0.4302534693852067,0.80168073903769255,0.46884188055992126,0.60181734710931778,0.87786688283085823,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.9, 0 21.9), (0 21.9, -0.5 21.9))""}}",True,,,True,sobol
17,50.612177336961025,2.0314727246761324,5.7397995572537175,2.5258916634321213,1.9879360616207122,14.447794985957444,4.0194635894149542,0.95072587206959724,0.58167540188878775,0.89637243188917637,0.46453735325485468,0.66937722824513912,0.40402912441641092,0.91798525024205446,0.82249095477163792,0.62551958300173283,0.53462267946451902,0.41036668140441179,0.55881281662732363,0.46025592368096113,0.64294891897588968,0.084452217444777489,0.42711386177688837,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22.04, 0 22.04), (0 22.04, -0.5 22.04))""}}",True,,,True,sobol
18,52.459919169731435,1.9159495754167437,6.1168499937281018,2.6712665010057393,1.9308185709640384,14.894901660270989,3.9056673534214497,0.61170950625091791,0.86583325266838074,0.55351081863045692,0.14915263466536999,0.82294012792408466,0.92580349277704954,0.41177744977176189,0.72619451023638248,0.33342565968632698,0.85508529283106327,0.58297200873494148,0.75673718098551035,0.5066871140152216,0.10414622910320759,0.47165810782462358,0.68749775364995003,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.75, 0 21.75), (0 21.75, -0.5 21.75))""}}",True,,,True,sobol
19,53.227504628431049,2.0873745337128642,5.9209655139595272,2.5561713048815728,2.0755089117214083,15.33738978439942,4.1848613489419222,0.12211239337921143,0.050558808259665966,0.006128331646323204,0.90587605256587267,0.18002859130501747,0.14613377582281828,0.64733295794576406,0.48083576373755932,0.8043085690587759,0.31273109093308449,0.10525580681860447,0.12723988760262728,0.22411494143307209,0.77427832316607237,0.9655847130343318,0.13310894463211298,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22.34, 0 22.34), (0 22.34, -0.5 22.34))""}}",True,,,True,sobol
20,53.853907575085763,1.9302057370543479,5.8173939831554886,2.5845053256675601,2.0727213356643914,15.40611494332552,3.9583555344492196,0.7421038756147027,0.90722712129354477,0.77306496538221836,0.029957099817693233,0.081694277934730053,0.81334138941019773,0.78905601892620325,0.32758048921823502,0.98123472463339567,0.45188587345182896,0.20227111130952835,0.97422672994434834,0.95274729840457439,0.32501223962754011,0.66134982369840145,0.59950865618884563,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.97, 0 21.97), (0 21.97, -0.5 21.97))""}}",True,,,True,sobol
21,51.802643397916107,2.0727215839549902,6.2192412095144398,2.6998389705456796,1.9209020648151636,14.360127290245146,4.1261221997439863,0.24268683791160583,0.22299736272543669,0.28815979510545731,0.7749466560781002,0.90752436686307192,0.095204646699130535,0.020052947103977203,0.56695174798369408,0.38889277819544077,0.97374256327748299,0.73449171148240566,0.094934491440653801,0.29319148324429989,0.56119214929640293,0.15136923640966415,0.080411071889102459,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22.12, 0 22.12), (0 22.12, -0.5 22.12))""}}",True,,,True,sobol
22,51.331619909312572,1.9759514838457108,5.9921900644898418,2.4897341476008292,1.9603437760844826,14.795526748057455,3.8490462403744456,0.31974043417721987,0.43886999413371086,0.1291291918605566,0.58849817793816328,0.56890858802944422,0.57104981783777475,0.52845926862210035,0.97770081087946892,0.589707694016397,0.66987465787678957,0.25085134711116552,0.3397595901042223,0.74774092342704535,0.19377653393894434,0.29638853948563337,0.83687390200793743,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.79, 0 21.79), (0 21.79, -0.5 21.79))""}}",True,,,True,sobol
23,54.335237155668437,2.0207380322739481,6.0450303325429555,2.6016416465677321,2.0085237661376594,15.06222253292799,4.0664831295609476,0.8203238733112812,0.6291443845257163,0.67648116126656532,0.34152905642986298,0.42617133911699057,0.35290735308080912,0.29523805715143681,0.22151892632246017,0.055837486870586872,0.13118150364607573,0.81238406989723444,0.71803571097552776,0.029332465492188931,0.92585942894220352,0.76730371732264757,0.35867177974432707,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22.1, 0 22.1), (0 22.1, -0.5 22.1))""}}",True,,,True,sobol
24,54.983190587162973,1.9002211114391683,5.9291709803044794,2.7149431694857782,1.9828996919095516,15.202186225913465,3.9936804503202437,0.65853654127568007,0.99468088708817959,0.067886723205447197,0.25659642741084099,0.28932137973606586,0.0099637126550078392,0.60544094815850258,0.67547227442264557,0.93521090317517519,0.79636307992041111,0.038247808814048767,0.89301863592118025,0.61362372431904078,0.26306814327836037,0.22095080651342869,0.78101583756506443,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.88, 0 21.88), (0 21.88, -0.5 21.88))""}}",True,,,True,sobol
25,51.361714019719507,2.0968408145010473,6.0336537899449469,2.5714323767274618,2.0357694827020167,14.935667086858302,4.1220443274825813,0.16918786056339741,0.18733570445328951,0.6142924390733242,0.50186052825301886,0.71354064717888832,0.79254982527345419,0.33648004848510027,0.42999548092484474,0.4681045776233077,0.25475363805890083,0.52351712994277477,0.022332354448735714,0.14843500498682261,0.62411728221923113,0.71530352905392647,0.28949074354022741,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22.26, 0 22.26), (0 22.26, -0.5 22.26))""}}",True,,,True,sobol
26,52.205394883733241,1.9561231201514602,5.8112907439470289,2.619283420275897,2.0954733273014425,14.594710801262408,3.8028312213718891,0.26840010937303305,0.40128575451672077,0.95910737104713917,0.81538152694702148,0.8099806010723114,0.2521293954923749,0.82923350296914577,0.021439153701066971,0.51045017782598734,0.074407477863132954,0.47737663146108389,0.29297344665974379,0.81876730918884277,0.13267858885228634,0.85251028742641211,0.53400608338415623,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.86, 0 21.86), (0 21.86, -0.5 21.86))""}}",True,,,True,sobol
27,54.129203670658171,2.0472010247409345,6.1521204466000201,2.4700611238926649,1.9483423313125967,15.640508933924139,4.0814512956887485,0.77905095182359219,0.71845974121242762,0.4752701073884964,0.068198907189071178,0.20264514349400997,0.53472885955125093,0.096023946069180965,0.77934110164642334,0.10181547235697508,0.60116040240973234,0.9608606630936265,0.66471880581229925,0.41191267222166061,0.98989011254161596,0.33471724484115839,0.020876451395452023,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22.07, 0 22.07), (0 22.07, -0.5 22.07))""}}",True,,,True,sobol
28,53.44067300679162,1.9914730928838253,6.1047937570139768,2.5069808553531763,1.9002540823072194,15.102811324875802,3.8612773064523935,0.39782173093408346,0.32564730383455753,0.74166065081954002,0.94227989111095667,0.035632924176752567,0.49117829371243715,0.45649778191000223,0.93467306159436703,0.1748893465846777,0.72760451305657625,0.86231944989413023,0.45262370258569717,0.63982749357819557,0.40787375625222921,0.046122554689645767,0.74295252561569214,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.76, 0 21.76), (0 21.76, -0.5 21.76))""}}",True,,,True,sobol
29,52.883351647481319,2.0114543830975888,5.8574176635593176,2.6554567025788129,2.0558811482042074,14.660499846562743,4.0294466130435467,0.89864501915872097,0.50799254421144724,0.19528545252978802,0.19117561168968678,0.95955393370240927,0.71029165852814913,0.71876013278961182,0.17860916443169117,0.70498302951455116,0.19015036057680845,0.32445309031754732,0.5740419365465641,0.10598921403288841,0.70685025863349438,0.51661173440515995,0.20261507201939821,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22.1, 0 22.1), (0 22.1, -0.5 22.1))""}}",True,,,True,sobol
30,50.745767506025729,1.9394897408783436,6.2297811275348076,2.5428439547494053,2.0128765212371946,14.307836165651679,3.9453912835568188,0.53893484454602003,0.79401200823485851,0.34845645725727081,0.37582140881568193,0.5481744734570384,0.24894203897565603,0.22820293437689543,0.27661816962063313,0.25391649641096592,0.38510746695101261,0.68455831333994865,0.86040817946195602,0.93468390870839357,0.04207207728177309,0.91163005027920008,0.94320839643478394,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.9, 0 21.9), (0 21.9, -0.5 21.9))""}}",True,,,True,sobol
