sample_id,SLOT_MAIN_LENGTH,SLOT_MAIN_HEIGHT,PATCH_BRICK_1_SIDE_MARGIN,PATCH_BRICK_1_TOP_MARGIN,PATCH_BRICK_3_BOTTOM_MARGIN,PATCH_BRICK_2_HEIGHT_MARGIN,PATCH_BRICK_4_MARGIN,UPPER_CORNER_NOTCH_1_K1,UPPER_CORNER_NOTCH_1_K2,UPPER_CORNER_EAR_1_K1,UPPER_CORNER_EAR_1_K2,LOWER_CORNER_NOTCH_1_K1,LOWER_CORNER_NOTCH_1_K2,LOWER_CORNER_EAR_1_K1,LOWER_CORNER_EAR_1_K2,LOWER_CORNER_EAR_2_K1,LOWER_CORNER_EAR_2_K2,BRANCH_UP_1_K,BRANCH_UP_1_K2,BRANCH_UP_1_K3,BRANCH_DOWN_1_K,BRANCH_DOWN_1_K2,BRANCH_DOWN_1_K3,geometry_valid,geometry_error,final_conductor_components,allowed_bottom_y_mm,bottom_contact_pairs,non_bottom_intersection,non_bottom_intersection_pairs,non_bottom_crossing_pairs,non_bottom_overlapping_pairs,non_bottom_touching_pairs,non_bottom_intersection_details,intersection_check_completed,intersection_check_error,doe_rejection_reason,doe_eligible,doe_source
10,32.26485931564639,2.7156472686669062,3.0297802294654992,1.7579193833346476,2.1700287571500976,12.058141712775111,2.3412154557723359,0.30419455499634646,0.93019825603026018,0.34760511900450775,0.81486220098455153,0.45276655828576101,0.57233157644674615,0.56445799065512781,0.84063071758716912,0.40441464934826621,0.58588785934292431,0.15993287107081486,0.93360369133327381,0.94899783121748182,0.46350865621524262,0.50983577330692476,0.15867651283692036,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.23, 0 21.23), (0 21.23, -0.5 21.23))""}}",True,,,True,lhs
11,57.719052265543176,2.2221534615707923,8.7693745906097984,2.3432153876080015,2.6238477473533823,15.345846357816054,5.5752408709692229,0.36728310690102745,0.082653345390798286,0.21740352778311478,0.79169133885737053,0.69651533567584489,0.59530307942977556,0.33665650588524876,0.76929448226268693,0.78426735517971857,0.20787488119988209,0.23273384415377235,0.38639743010987337,0.22616938309406598,0.13573474129784624,0.4302651853594503,0.88742541401508668,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 24.42, 0 24.42), (0 24.42, -0.5 24.42))""}}",True,,,True,lhs
12,19.342227554081109,2.9451590582280267,3.7667998711983253,1.9407238382935097,1.2746267591485174,13.575856897005954,3.926855096432722,0.96813012209266991,0.045890730271530282,0.14972955901643525,0.20034034586336408,0.77702193170571032,0.75222674135443213,0.45073581260990625,0.33825864018024598,0.97433766730022864,0.81883627045314955,0.82797328201478515,0.042931298745371146,0.0092582659659907283,0.40240449899028186,0.13577281256373802,0.20637595028066216,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22.14, 0 22.14), (0 22.14, -0.5 22.14))""}}",True,,,True,lhs
13,39.41069592324888,1.9117272701595942,7.0199296455927591,2.9259966914634372,1.0435555360069741,21.423329497466376,4.1771620931336706,0.063371931794821618,0.72800324824479012,0.34931172822267087,0.93708203835333104,0.8312913522019868,0.50475093805507554,0.5384762056787703,0.7192548813102243,0.56277366783356031,0.41583372390349665,0.57954421487325247,0.88508774910299781,0.39634235501289455,0.57564271559504598,0.50380643100102562,0.86571423681052961,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.14, 0 21.14), (0 21.14, -0.5 21.14))""}}",True,,,True,lhs
14,48.063438743940971,2.5781472754923729,3.8496904810764452,2.4167841198953779,2.3192439107590506,14.99213123469513,2.1577890887475668,0.68959544839730313,0.35583034907264532,0.14325947468780445,0.476797284770001,0.99586296963768062,0.75591436349806651,0.046326040212078902,0.81176511347063851,0.64020630613471097,0.10997574135846637,0.88333643081936342,0.84871290637689678,0.70340184927873839,0.23456567180203747,0.57789419879311954,0.66942491025138628,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.06, 0 21.06), (0 21.06, -0.5 21.06))""}}",True,,,True,lhs
15,51.612358190199387,1.2011301578381297,4.9400108994381142,3.6899500473525562,1.2915467198467936,22.046704995288827,3.8468914361977475,0.9748408979434644,0.51386205782504046,0.42319225411941325,0.38125548852823665,0.88037504303587044,0.7540916888895729,0.97189911736549872,0.26157608620753603,0.63714340888498489,0.37823938988410533,0.52501059327355359,0.33627812376379279,0.183923996093556,0.31507300457737558,0.99069157026854626,0.53956081492961405,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 20.34, 0 20.34), (0 20.34, -0.5 20.34))""}}",True,,,True,lhs
16,43.395071144869284,1.5936356677686021,8.5617552874511897,3.4904489809447909,1.918204604823583,9.0098374122273768,2.0898519527490156,0.8182054725370046,0.54789610426461621,0.12492892690982219,0.28219645499761981,0.95075822927160225,0.20550904764430966,0.67147646264675231,0.18075012451819794,0.17023756455629666,0.55088820752603074,0.89702653077330441,0.15149566003274095,0.38536795719588235,0.76989370020032555,0.39795517941013447,0.69437606141196229,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 19.6, 0 19.6), (0 19.6, -0.5 19.6))""}}",True,,,True,lhs
17,23.399337310456303,2.0480485960144925,7.9252706380546449,2.023122392216262,2.6690290047053908,14.593457264048428,4.6766878886218954,0.44406379799409484,0.46670706696256553,0.99355052734281379,0.40920569591580053,0.031766206889280689,0.078888943125025382,0.22696649026821025,0.82563337566652484,0.7575231646563968,0.78618795884164017,0.27195220075817167,0.41251625560122729,0.60750350860780611,0.73250172973010041,0.21938585060442281,0.32908239764599412,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 23.39, 0 23.39), (0 23.39, -0.5 23.39))""}}",True,,,True,lhs
18,38.408921413904068,2.1466215944276339,8.6293136234896544,3.0899356645389706,1.2971186676336914,14.946890434667873,4.4754403406857168,0.10023404338071336,0.39545506386827955,0.95823489583605503,0.44774400524534774,0.10542384126889887,0.36422803546823118,0.49698494061240417,0.2120788313442494,0.29558744024822964,0.19369008854051406,0.87824779320512636,0.85312197950430713,0.45633173894043699,0.85500229305915798,0.20597098352365126,0.0029496248343166189,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.92, 0 21.92), (0 21.92, -0.5 21.92))""}}",True,,,True,lhs
19,18.586679613325884,1.3249303714281968,5.4699772498374353,3.1831210225738209,2.8046028898492015,14.236594720442582,4.6451083447469435,0.51296666485537767,0.96910296361707604,0.9661891529252693,0.99259088912643423,0.18377470878592711,0.53169558594005895,0.17570249599863602,0.42023705443363774,0.082539311695148693,0.32681867305815054,0.57051234834199538,0.8659912341315692,0.91244768914984653,0.029036181610436203,0.36563342500557994,0.55766864504608082,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22.77, 0 22.77), (0 22.77, -0.5 22.77))""}}",True,,,True,lhs
20,42.502871612955602,2.3188607987105172,8.6648810826817755,3.6766559667190446,2.9655794315322717,15.607215889508963,5.2443520612568655,0.80621540447220885,0.08708584907207445,0.64304187454870732,0.74457482487664284,0.53927068391830324,0.60761409473844696,0.56309509741207253,0.15604123858899879,0.36654252434375978,0.39169604222145471,0.19386061199071714,0.8429549089385554,0.95200528671506057,0.61922778652635557,0.095843814093566765,0.49682818356713171,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 24.53, 0 24.53), (0 24.53, -0.5 24.53))""}}",True,,,True,lhs
21,59.884663604368356,1.0905844849074393,6.6998939834802407,2.352343182466313,1.6327044000669835,8.8000391138546057,5.0624525882589015,0.35479567934908707,0.86059831963712419,0.030061279510550876,0.83296890132232138,0.95431119146512122,0.9343559518996708,0.41894851940736272,0.056555794503729509,0.25808471731774435,0.61002600841754251,0.50734657192299093,0.59040617329236056,0.18919516939406286,0.50092322514028953,0.84076171052754445,0.21908951546275487,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.79, 0 21.79), (0 21.79, -0.5 21.79))""}}",True,,,True,lhs
22,35.218317042646255,2.257423578035934,4.1808583881070405,2.2635584931402173,1.9133844007360259,17.943022267993861,2.959912059544624,0.95171834731474969,0.2845006917926301,0.91096424642269169,0.15706061167996357,0.20758280416872957,0.66116356759094563,0.060703351908811362,0.66432946452797492,0.6978465645279438,0.30845937198281559,0.11432949257930519,0.012148164983299018,0.40300791846553441,0.37621237643746652,0.077524485074344507,0.11012597275573381,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.13, 0 21.13), (0 21.13, -0.5 21.13))""}}",True,,,True,lhs
23,44.104495462890284,1.0648244007225565,8.7105684574401323,3.8513432244656256,2.3326878499737029,17.457221765467331,4.0799475772613478,0.12231525771340161,0.46241090273590152,0.51901609303139262,0.11736972423809273,0.86088791942577303,0.41987315526828189,0.82100606558655631,0.96206522129263805,0.36309150467127027,0.29983504914151105,0.53216904750702132,0.0020623475586639623,0.508240984048829,0.52722771722303552,0.68158851002694298,0.38746783468085355,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.48, 0 21.48), (0 21.48, -0.5 21.48))""}}",True,,,True,lhs
24,50.952875060598018,2.466394795647326,4.4177520348683421,3.6637268718428819,2.9525850328796932,18.051740194510671,4.639442901178402,0.20978762082790509,0.4261726540482948,0.91847317948834573,0.22377518866975324,0.38825574892503306,0.57583979937055585,0.81238572154785782,0.19176720306657313,0.042880436086880185,0.88703837608101421,0.56063317423359482,0.7873774521671344,0.32968584138546936,0.7219110493826828,0.42931370099302268,0.10004145953824951,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 24.06, 0 24.06), (0 24.06, -0.5 24.06))""}}",True,,,True,lhs
25,46.491648713564345,1.1639616576938472,7.1526295316762862,3.847623170158772,2.1741406916326627,7.9731753449686273,4.5046880206537967,0.53214542328754622,0.47844655710493927,0.062337891525632502,0.07435261116635053,0.21351918948803597,0.9236465269642663,0.88859151182133889,0.50753016212162372,0.35690472596000217,0.34624592216597777,0.11042575690158389,0.59505269326244237,0.8669232879339559,0.27516230139748543,0.54794675171559792,0.23307958785556573,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.84, 0 21.84), (0 21.84, -0.5 21.84))""}}",True,,,True,lhs
26,28.580748503312677,1.6903624745713319,5.5766511109138897,1.8903427320105211,1.6092807157256543,8.3958763757537156,4.7396291617782165,0.62042008040507934,0.48261896312691549,0.25393239674191354,0.83837455893783053,0.58021469243213308,0.67343528386872131,0.52581655068559108,0.72426335970547295,0.65060335322027729,0.13887626968708425,0.85871416271068524,0.018662758157123878,0.74935927619318021,0.97073875060710935,0.33906632300098044,0.4069395779494529,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22.04, 0 22.04), (0 22.04, -0.5 22.04))""}}",True,,,True,lhs
27,28.522058922403581,1.4436787531200554,5.7364224120807243,3.6125103348857319,1.8354625248723493,8.6860215512207475,3.2288992799250451,0.38202638553440865,0.35024979113258931,0.81499083332369593,0.2289852334972384,0.80970788808697858,0.72965550506866084,0.58053522398923907,0.97124047065406893,0.13427404977261931,0.25552187838361118,0.16512576865930154,0.62149835470964843,0.080807974427936469,0.77281752792584502,0.54005213578261779,0.12272684594850092,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 20.51, 0 20.51), (0 20.51, -0.5 20.51))""}}",True,,,True,lhs
28,25.429454684465576,2.9407883902380862,8.7821105788259786,1.9755976514344544,2.6359831567943308,11.036575650246927,3.0222128410705711,0.21857597400497805,0.35532148963689475,0.48617597857558204,0.55629224546469969,0.64567180032492477,0.28968193624249122,0.15355581256273196,0.86971910075510173,0.36033383508732553,0.27552442118731202,0.20312911117535956,0.2925727375291583,0.9562092254620741,0.90959428825142719,0.70047616453421757,0.65566034528219497,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22.6, 0 22.6), (0 22.6, -0.5 22.6))""}}",True,,,True,lhs
29,52.111046332145214,2.8501150981754515,3.3197317563473665,1.7013484825413305,2.498789893108746,10.733020504266417,2.3449899863730614,0.15407734358044028,0.23686173920699383,0.36369707838879972,0.76571571773293357,0.48883509237818706,0.82437462374317894,0.61264355727589925,0.98630430824212301,0.52973416571155529,0.36572177186603871,0.61437535603725646,0.18765636534699595,0.65511819499882751,0.23861179183485137,0.083037078009409862,0.54823940948813044,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.7, 0 21.7), (0 21.7, -0.5 21.7))""}}",True,,,True,lhs
30,27.438737902251997,2.986220826553192,8.4154394762853642,2.4599949552848659,2.2395919532485964,16.691177694368321,2.080000056157286,0.61106877227062351,0.055462082690179743,0.0064912855934340062,0.32771954444956081,0.13749401504075981,0.25321140280685428,0.61062367588201572,0.14163574043918783,0.70695765360775997,0.60276398195913905,0.27348676031246583,0.39013924946358985,0.14828282289614625,0.46660995409833322,0.77825312871835339,0.45301458239993914,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.3, 0 21.3), (0 21.3, -0.5 21.3))""}}",True,,,True,lhs
