sample_id,SLOT_MAIN_LENGTH,SLOT_MAIN_HEIGHT,PATCH_BRICK_1_SIDE_MARGIN,PATCH_BRICK_1_TOP_MARGIN,PATCH_BRICK_3_BOTTOM_MARGIN,PATCH_BRICK_2_HEIGHT_MARGIN,PATCH_BRICK_4_MARGIN,UPPER_CORNER_NOTCH_1_K1,UPPER_CORNER_NOTCH_1_K2,UPPER_CORNER_EAR_1_K1,UPPER_CORNER_EAR_1_K2,LOWER_CORNER_NOTCH_1_K1,LOWER_CORNER_NOTCH_1_K2,LOWER_CORNER_EAR_1_K1,LOWER_CORNER_EAR_1_K2,LOWER_CORNER_EAR_2_K1,LOWER_CORNER_EAR_2_K2,BRANCH_UP_1_K,BRANCH_UP_1_K2,BRANCH_UP_1_K3,BRANCH_DOWN_1_K,BRANCH_DOWN_1_K2,BRANCH_DOWN_1_K3,geometry_valid,geometry_error,final_conductor_components,allowed_bottom_y_mm,bottom_contact_pairs,non_bottom_intersection,non_bottom_intersection_pairs,non_bottom_crossing_pairs,non_bottom_overlapping_pairs,non_bottom_touching_pairs,non_bottom_intersection_details,intersection_check_completed,intersection_check_error
10,25.111823170445859,2.5824869964271784,7.9565354213118553,3.7231906121596703,2.7013678811490536,18.155510346405208,3.8500339947640896,0.21978938486427069,0.58902490790933371,0.22345986869186163,0.49069990217685699,0.83102918416261673,0.86093816254287958,0.94824860617518425,0.5778028042986989,0.93849693890661001,0.14884284976869822,0.15874289441853762,0.95570791605859995,0.34123565815389156,0.63958653993904591,0.61950609553605318,0.41389472130686045,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 23.13, 0 23.13), (0 23.13, -0.5 23.13))""}}",True,
11,47.932992889545858,1.8020080141723156,4.0011629238724709,1.9586671475321056,1.6102262046188116,10.630128923803568,5.2874873913824558,0.51910222321748734,0.43443375173956156,0.72513769008219242,0.9294125409796834,0.19180808030068874,0.27669865451753139,0.24745315685868263,0.07521581556648016,0.018261276185512543,0.6462945556268096,0.51081667467951775,0.038912132382392883,0.84130757953971624,0.013810594566166401,0.45238036755472422,0.80999402981251478,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22.7, 0 22.7), (0 22.7, -0.5 22.7))""}}",True,
12,42.91768238414079,2.7656577788293362,4.65342684276402,2.3513828622177249,1.9054170846939087,14.889887259341776,3.2314388565719128,0.094166147522628307,0.62926664762198925,0.4625673945993185,0.36424596514552832,0.069430974312126637,0.93263217341154814,0.25201330985873938,0.16470945160835981,0.14772078115493059,0.5653745960444212,0.72832138556987047,0.79422720521688461,0.18043344281613827,0.89057404734194279,0.042406084947288036,0.26609736494719982,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.9, 0 21.9), (0 21.9, -0.5 21.9))""}}",True,
13,19.931743224151433,1.610589886084199,7.4829824287444353,3.3493592426180845,2.7829968128353357,22.423088187351823,5.6688922829926014,0.64350474253296852,0.34733226895332336,0.96479635220021009,0.80194482393562794,0.95462392549961805,0.45488285645842552,0.55118638928979635,0.66604349110275507,0.81733082421123981,0.077476277947425842,0.062820155173540115,0.21113741490989923,0.68048408534377813,0.26486682612448931,0.90435604657977819,0.88550097122788429,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 24.07, 0 24.07), (0 24.07, -0.5 24.07))""}}",True,
14,31.593328071758151,2.4409977551549673,3.2364144679158926,1.8692282777279616,2.4115180093795061,16.12540396861732,2.1382894106209278,0.84223888721317053,0.13658455666154623,0.61296849884092808,0.63420337904244661,0.61219963990151882,0.74517298210412264,0.018229112029075623,0.78810444753617048,0.39068518951535225,0.31721758190542459,0.7514409888535738,0.42865332029759884,0.40551246050745249,0.52370798215270042,0.63998627196997404,0.08079950325191021,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 20.99, 0 20.99), (0 20.99, -0.5 20.99))""}}",True,
15,53.799259392544627,1.158821165561676,8.715413024649024,2.8260226933285599,1.2768887355923653,8.6439303355291486,4.7007748298346996,0.41886951774358749,0.85562791768461466,0.11129315104335546,0.19592855125665665,0.47310043126344681,0.14233973808586597,0.78594716638326645,0.28678149078041315,0.56613739859312773,0.82171941455453634,0.41494474839419127,0.5659691235050559,0.90544870495796204,0.14897723030298948,0.30686779972165823,0.69533558562397957,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.14, 0 21.14), (0 21.14, -0.5 21.14))""}}",True,
16,51.687776427716017,2.4354959707707167,5.4405720178037882,2.1239680958911777,2.6122343931347132,21.787064163945615,5.8048118017613888,0.86670651752501726,0.8836290193721652,0.50220203120261431,0.24044864159077406,0.042909950949251652,0.77934092562645674,0.88962919916957617,0.97635757550597191,0.22735077794641256,0.94346705358475447,0.12728853244334459,0.47694912645965815,0.2946010073646903,0.41764677129685879,0.41499024443328381,0.7488844245672226,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 24.85, 0 24.85), (0 24.85, -0.5 24.85))""}}",True,
17,29.487016405910254,1.2155925258994102,6.4200690183788538,3.894136878475547,1.6992256641387939,14.261224530637264,3.3673582412302494,0.37999759055674076,0.10853338707238436,9.883195161819458e-05,0.67964854650199413,0.93493868317455053,0.36403152719140053,0.18029413279145956,0.47401645593345165,0.80807838588953018,0.44894513208419085,0.54275925830006599,0.52841507643461227,0.79464996419847012,0.79235844407230616,0.52887036092579365,0.098024735227227211,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 20.28, 0 20.28), (0 20.28, -0.5 20.28))""}}",True,
18,17.813640064559877,2.8578447438776493,3.8609732519835234,1.4488646656274797,1.0709714964032173,9.3162320740520954,4.8371788002550602,0.071896077133715153,0.38215875811874866,0.41432368848472834,0.76138430181890726,0.52934279479086399,0.59182265121489763,0.65466149151325226,0.10195549950003624,0.48390768282115459,0.18771784380078316,0.35438262112438679,0.86314527597278357,0.010096564888954163,0.058715268969535828,0.76247877441346645,0.93370541930198669,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22.77, 0 22.77), (0 22.77, -0.5 22.77))""}}",True,
19,40.816423497162759,1.5149849075824022,8.1901088934391737,2.9341014834120873,2.2404804546386003,16.775695974938571,2.27469327673316,0.68262051604688168,0.59436720237135887,0.91612504795193672,0.32265355065464973,0.38340782001614571,0.051551396027207375,0.41428529471158981,0.60428553633391857,0.55878919456154108,0.70079571940004826,0.94090936612337828,0.13147675059735775,0.51003115717321634,0.68440342601388693,0.18129060603678226,0.2877438310533762,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 20.03, 0 20.03), (0 20.03, -0.5 20.03))""}}",True,
20,47.226900947280228,2.541081266477704,7.1555209122598171,2.6784852255135778,2.2751237340271473,19.994079479947686,4.2068649418652058,0.19617558736354113,0.3360729468986392,0.14574273675680161,0.88396737538278103,0.26164890732616186,0.64512983616441488,0.085273700766265392,0.64003402180969715,0.68141252174973488,0.52601181250065565,0.78284902311861515,0.88690435700118542,0.48435084521770477,0.30958070605993271,0.3417527973651886,0.76142337080091238,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 23.02, 0 23.02), (0 23.02, -0.5 23.02))""}}",True,
21,24.410902527160943,1.8233942277729511,4.6992721371352673,1.7262215783819559,1.4134151320904493,12.512147636152804,2.6443793885409832,0.5571203175932169,0.68734327424317598,0.64784721750766039,0.44617981743067503,0.65379986260086298,0.24836647510528564,0.84492516051977873,0.13847258687019348,0.35395226906985044,0.022486341185867786,0.38304837327450514,0.11845842655748129,0.98429467622190714,0.93533758725970984,0.72714019939303398,0.39163790363818407,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 19.88, 0 19.88), (0 19.88, -0.5 19.88))""}}",True,
22,36.073174690827727,2.2437030151486397,8.9488037377595901,3.4957759136334063,1.785138538107276,10.785234575159848,5.1745055429637432,0.99119772110134363,0.83557573147118092,0.81174019351601601,0.11400900408625603,0.81061242893338203,0.95758687797933817,0.32026905938982964,0.25076422281563282,0.93609593529254198,0.27786240354180336,0.69637881685048342,0.27298603951931,0.19532979931682348,0.16671363823115826,0.99389835447072983,0.57173288520425558,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 23.2, 0 23.2), (0 23.2, -0.5 23.2))""}}",True,
23,58.109165271744132,1.3991533350199461,3.0964075326919556,2.5034448511898519,2.9034084342420101,18.317978186532855,3.7370520122349262,0.2542856689542532,0.172196414321661,0.30993659887462854,0.55219704005867243,0.16455521620810032,0.43590745143592358,0.61090633645653725,0.75234413146972656,0.10666531510651112,0.76673712767660618,0.094274502247571945,0.72163454536348581,0.69540337286889553,0.5414939159527421,0.074842441827058792,0.20684551913291216,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22.04, 0 22.04), (0 22.04, -0.5 22.04))""}}",True,
24,54.538836367428303,2.9023321270942688,8.3433279599994421,1.8671142261475326,1.5567207336425781,15.702796569094062,4.4451274611055851,0.17910030391067266,0.25578275136649609,0.96996738389134407,0.57617093622684479,0.099107270129024982,0.16871583461761475,0.28498600795865059,0.045931986533105373,0.74484239146113396,0.16249064914882183,0.89093268755823374,0.98319503758102655,0.072646087035536766,0.35517583042383194,0.6757314233109355,0.55388434510678053,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22.9, 0 22.9), (0 22.9, -0.5 22.9))""}}",True,
25,32.261473797261715,1.7449115868657827,3.614378934726119,2.8600907472893597,2.6298571024090052,8.1627414794638753,2.8825804255902767,0.56833622604608536,0.72081950306892395,0.47207626793533564,0.011910018511116505,0.98820648621767759,0.69340888317674398,0.52120467647910118,0.54457898903638124,0.29004556220024824,0.66775341331958771,0.30645109713077545,0.027065806090831757,0.5726963123306632,0.97995254304260015,0.25641612615436316,0.16951898578554392,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 21.25, 0 21.25), (0 21.25, -0.5 21.25))""}}",True,
26,20.686288098804653,2.3206807617098093,7.1109873075038195,2.3600430892780428,2.0003216583281755,13.525213622488081,5.4127599857747555,0.88425004761666059,0.76016715820878744,0.073464967310428619,0.42230119742453098,0.57861709408462048,0.48125681094825268,0.050255755893886089,0.9068814730271697,0.9980322765186429,0.90652018133550882,0.61805730126798153,0.36469910945743322,0.35705041233450174,0.2461222093552351,0.023220057599246502,0.86515707056969404,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 23.73, 0 23.73), (0 23.73, -0.5 23.73))""}}",True,
27,43.56792017351836,1.0403686724603176,5.0313013661652803,3.3116808041930206,1.1862490251660347,20.999808507040143,3.9752458669245243,0.37099896743893623,0.23204102460294962,0.57166555244475603,0.98597090598195791,0.44342412054538727,0.88086592499166727,0.75495833437889814,0.40824650693684816,0.045205811038613319,0.41981000360101461,0.20457069482654333,0.62505393289029598,0.85698612034320831,0.62187550310045481,0.90883632656186819,0.48370616976171732,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 20.2, 0 20.2), (0 20.2, -0.5 20.2))""}}",True,
28,38.739554272033274,2.011838536709547,4.3732626512646675,3.5882349615916613,1.3293556552380323,17.640557172708213,5.5431959144771099,0.75783432926982641,0.95812374167144299,0.36549203190952539,0.29971820581704378,0.31775389146059752,0.28743264451622963,0.74459967762231827,0.31997526530176401,0.16771469917148352,0.36998414807021618,0.050431860610842705,0.38537341170012951,0.13300307933241129,0.49716984294354916,0.56929662544280291,0.93971412256360054,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22.89, 0 22.89), (0 22.89, -0.5 22.89))""}}",True,
29,16.022731871344149,1.3566037509590387,7.5785963460803032,2.1023731414228681,2.4840654321014881,10.173763912171125,3.1056818254292011,0.49472915381193161,0.049724698066711426,0.86338562145829201,0.86244473606348038,0.7069749878719449,0.82481235545128584,0.44933182001113892,0.81741831731051207,0.86722999811172485,0.86667394638061523,0.65061404462903738,0.62488887365907431,0.63294480741024017,0.87286967132240534,0.48787956032902002,0.33691210858523846,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 20.95, 0 20.95), (0 20.95, -0.5 20.95))""}}",True,
30,27.60878604836762,2.7182735707610846,5.7665530331432819,3.2374939762055881,2.8545066379010677,11.263470724225044,4.5755557902157307,0.052839058451354504,0.46348870452493429,0.71511383075267076,0.70261068549007177,0.85997714102268219,0.099952513352036476,0.97935949917882681,0.69535390380769968,0.41890997253358364,0.62204072717577219,0.46393112931400537,0.76674775779247284,0.42167983017861843,0.10418063402175903,0.22144219744950533,0.62549832835793495,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 24.15, 0 24.15), (0 24.15, -0.5 24.15))""}}",True,
31,49.699409203603864,1.9362409859895706,6.3698648549616337,1.4679703423753381,1.9589216019958258,18.781991279684007,2.0130087248980999,0.69191190972924232,0.55997329298406839,0.21691172569990158,0.13936159200966358,0.2246623020619154,0.51229408103972673,0.21554860379546881,0.19789142441004515,0.62427137140184641,0.11070348974317312,0.86187068372964859,0.22300670389086008,0.92175121512264013,0.72890400048345327,0.83558172825723886,0.025610772892832756,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 19.91, 0 19.91), (0 19.91, -0.5 19.91))""}}",True,
