sample_id,SLOT_MAIN_LENGTH,SLOT_MAIN_HEIGHT,PATCH_BRICK_1_SIDE_MARGIN,PATCH_BRICK_1_TOP_MARGIN,PATCH_BRICK_3_BOTTOM_MARGIN,PATCH_BRICK_2_HEIGHT_MARGIN,PATCH_BRICK_4_MARGIN,UPPER_CORNER_NOTCH_1_K1,UPPER_CORNER_NOTCH_1_K2,UPPER_CORNER_EAR_1_K1,UPPER_CORNER_EAR_1_K2,LOWER_CORNER_NOTCH_1_K1,LOWER_CORNER_NOTCH_1_K2,LOWER_CORNER_EAR_1_K1,LOWER_CORNER_EAR_1_K2,LOWER_CORNER_EAR_2_K1,LOWER_CORNER_EAR_2_K2,BRANCH_UP_1_K,BRANCH_UP_1_K2,BRANCH_UP_1_K3,BRANCH_DOWN_1_K,BRANCH_DOWN_1_K2,BRANCH_DOWN_1_K3,geometry_valid,geometry_error,final_conductor_components,allowed_bottom_y_mm,bottom_contact_pairs,non_bottom_intersection,non_bottom_intersection_pairs,non_bottom_crossing_pairs,non_bottom_overlapping_pairs,non_bottom_touching_pairs,non_bottom_intersection_details,intersection_check_completed,intersection_check_error,doe_rejection_reason,doe_eligible,doe_source
10,50.074129674681636,2,6.2484856507601227,2.6914765791170847,2,14.698366938967093,4,0.71002205681069586,0.8866219055604857,0.40519516579415688,0.29691215016900696,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.074700091458766854,0.16476561010698129,0.96686314056888967,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
11,55.23479092180812,2,6.4872170479845801,2.823242193921891,2,13.650275395442431,4,0.73971397194759492,0.80902277436341941,0.49085455330645222,0.00031718975980523311,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.97255492382828801,0.52192399374669773,0.7908877710514467,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
12,56.703246563647667,2,6.0049494507776826,2.6184207685038432,2,16.202724219553016,4,0.47531973526057514,0.87170990303090723,0.48898080153648232,0.20083350580813034,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.37135731852814768,0.91901357981149434,0.6979901913235893,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
13,50.896175166044166,2,6.3427670178644115,2.5598499273314861,2,14.73592682219741,4,0.52168656591735785,0.97280639473398089,0.49288611397713167,0.17840472021015694,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.32729141045818205,0.39978004895012448,0.27623651449121256,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
14,54.421867003889709,2,5.571844866741225,2.8559821258365994,2,14.866955822856088,4,0.58283119932317673,0.94922629745357956,0.45129840019424439,0.0051257038183798349,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.084849278329050801,0.92742681343061584,0.53108597148761039,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
15,48.531934856042618,2,6.1311978971224024,2.6426136897246999,2,14.019628274520967,4,0.47451441815804724,0.90675431058947176,0.38679197409573335,0.11068774458556406,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.91643971306125283,0.6310183159573296,0.13553748501675122,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
16,52.572819139581284,2,5.5240817565756233,2.6160830708385432,2,16.078636785206122,4,0.74426526473106291,0.96613477968157691,0.40435330530759017,0.099700003709193005,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.25998480037728722,0.83712900544680424,0.7178987829569633,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
17,54.110444683324417,2,6.0927076771067705,2.8217909148228166,2,15.828405938571629,4,0.60064206347717453,0.7704888316052112,0.54484018568538772,0.008036185679279214,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.10171352649845872,0.72185184501422983,0.28044146584079988,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
18,55.091905959684794,2,5.4308551239427594,2.5722689365276565,2,14.114198906749994,4,0.73217741316751161,0.94640198761515915,0.30977102134687662,0.24369135684599716,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.23579421048420207,0.29467144618841912,0.27083973819315221,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
19,56.114233603114116,2,5.5679586053003067,2.5988235183313209,2,15.882428884633921,4,0.60031797972672463,0.78130237823263526,0.37788127121657855,0.21262819862751514,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.9282468611512481,0.29764049994816161,0.33879545157206886,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
20,55.667960497290018,2,5.8487033877139103,2.7321801141470701,2,16.130039287211478,4,0.66470477929901206,0.74196887912885823,0.52175399727753247,0.19064031729951372,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.9554591025485778,0.17199115900302192,0.5302923630080737,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
21,53.32601214356751,2,6.4473538069554364,2.4630794069108881,2,15.060057861043598,4,0.62121366024697056,0.86432591719179253,0.32632482661838402,0.044548392405007471,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.86543622359210359,0.33411965793509907,0.61295906411580148,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
22,57.070855369096932,2,5.6488248865934851,2.6854535164540954,2,16.482021023344451,4,0.61268665230496699,0.86474193823709411,0.37040604728711246,0.26749291957284188,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.40835800268917799,0.64748716184761002,0.72870798290637617,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
23,52.227440954858487,2,5.879492157768742,2.5552690964912994,2,15.520564006725991,4,0.59887261760710442,0.72256850748692447,0.53833169226055033,0.2956290202120474,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.26328333144773169,0.45501723900728219,0.38825330350171716,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
24,53.98441403785602,2,6.354803518108036,2.4040485389690116,2,14.506051394524713,4,0.53056056636836502,0.92800208090183811,0.49181207762318352,0.23439347573577124,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.98872163755172338,0.078855059286564819,0.8490998422831092,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
25,54.436584481744056,2,6.5109408729469243,2.6430750599742927,2,14.653025516995339,4,0.57982523867235591,0.95140889332412837,0.4650912284366247,0.087332849178922284,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.82132256284675054,0.28505237325717181,0.38135934378677716,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
26,54.133821515953592,2,5.7742193218681095,2.3903120379429859,2,16.02725245401988,4,0.75843117689673689,0.70244224197694782,0.34278174299810876,0.047161027918399274,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.80950409879994434,0.065412877455159502,0.29185422082084356,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
27,49.295052663164732,2,5.6798756563248709,2.3681028015232486,2,14.159240708669847,4,0.66262452417886708,0.99211754892071768,0.39528668442813125,0.14976846600197921,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.75937079459368328,0.52781935298125349,0.98773399594129119,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
28,57.751551601255166,2,5.5354045236391327,2.5939938427942515,2,15.401644488113252,4,0.71798928173790122,0.82377511870081865,0.42462669845524981,0.040719670239073379,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.43775588710678004,0.2485839891497395,0.52671268167722773,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
29,53.84002254165879,2,5.8420995126636628,2.4606816610779694,2,13.888019420939569,4,0.51760983991156995,0.92391338306156168,0.30156085021430334,0.013404061917056785,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.20623876652013656,0.96558562236852263,0.17189402192955694,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
30,48.594089049085753,2,5.5108682483581708,2.5129923908035505,2,15.028855480620599,4,0.4702638278782531,0.74823166823749465,0.44514767202687833,0.20517386101353197,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.71312879974692422,0.89850679799223887,0.3912657301276336,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
31,49.275050905903861,2,5.9578051915520769,2.4746596776538614,2,15.263954995265243,4,0.69400792471145023,0.94211784133817089,0.52489258659789439,0.25906289306820868,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.18708293441934104,0.54804396937846411,0.24056398898598558,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
32,52.099186685373105,2,5.7610280431598566,2.4616685951174895,2,16.049114068629851,4,0.6822339606465786,0.97098901465186693,0.38926216000646141,0.23854221576493895,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.82524558799822456,0.28752621450940075,0.35762693411958923,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
33,55.76292615995483,2,5.875747573758864,2.8253059296930325,2,14.643008579655168,4,0.76671700920846142,0.72737693240901302,0.55147863093915261,0.055149129199423934,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.54698578368939377,0.58963822577501557,0.11259699405366774,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
34,53.962802227961951,2,5.5742416345101669,2.5852872356139724,2,15.327957063477747,4,0.55334644994404603,0.9808926846082926,0.33662610842566432,0.23346343233047692,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.72626572886378726,0.92089776632531739,0.66851171411039589,0.5,0.5,0,True,,1,0,Slot__Patch;Slot__CPW_Feed_Pin;Patch__CPW_Feed_Pin,True,Slot__CPW_Feed_Pin,,Slot__CPW_Feed_Pin,,"{""Slot__CPW_Feed_Pin"": {""geometry_type"": ""MultiLineString"", ""relations"": ""overlaps"", ""wkt"": ""MULTILINESTRING ((0.5 22, 0 22), (0 22, -0.5 22))""}}",True,,,True,latin
